Source File,Heading,Heading Description,Subcategory,HS Code,HS Description
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Molluscs,1605.56,"Clams, cockles and arkshells"
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Molluscs,1605.57,Abalone
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Molluscs,1605.58,"Snails, other than sea snails"
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Molluscs,1605.59,Other
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Other aquatic invertebrates,1605.61,Sea cucumbers
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Other aquatic invertebrates,1605.62,Sea urchins
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Other aquatic invertebrates,1605.63,Jellyfish
0416_2022e.pdf,16.05,"Crustaceans, molluscs and other aquatic invertebrates, prepared",Other aquatic invertebrates,1605.69,Other
0417_2022e.pdf,17.01,"Cane or beet sugar and chemically pure sucrose, in solid form.",Raw sugar not containing added flavouring or colouring matter,1701.12,Beet sugar
0417_2022e.pdf,17.01,"Cane or beet sugar and chemically pure sucrose, in solid form.",Raw sugar not containing added flavouring or colouring matter,1701.13,Cane sugar specified in Subheading Note 2 to this Chapter
0417_2022e.pdf,17.01,"Cane or beet sugar and chemically pure sucrose, in solid form.",Raw sugar not containing added flavouring or colouring matter,1701.14,Other cane sugar
0417_2022e.pdf,17.01,"Cane or beet sugar and chemically pure sucrose, in solid form.",Other,1701.91,Containing added flavouring or colouring matter
0417_2022e.pdf,17.01,"Cane or beet sugar and chemically pure sucrose, in solid form.",Other,1701.99,Other
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.11,"Containing by weight 99 % or more lactose, expressed as"
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.19,Other
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.20,Maple sugar and maple syrup
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.30,"Glucose and glucose syrup, not containing fructose or containing in"
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.40,"Glucose and glucose syrup, containing in the dry state at least 20 %"
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.50,Chemically pure fructose
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.60,"Other fructose and fructose syrup, containing in the dry state more"
0417_2022e.pdf,17.02,"Other sugars, including chemically pure lactose, maltose, glucose",Lactose and lactose syrup,1702.90,"Other, including invert sugar and other sugar and sugar syrup"
0417_2022e.pdf,17.03,Molasses resulting from the extraction or refining of sugar.,,1703.10,Cane molasses
0417_2022e.pdf,17.03,Molasses resulting from the extraction or refining of sugar.,,1703.90,Other
0417_2022e.pdf,17.04,"Sugar confectionery (including white chocolate), not containing",,1704.10,"Chewing gum, whether or not sugar-coated"
0417_2022e.pdf,17.04,"Sugar confectionery (including white chocolate), not containing",,1704.90,Other
0418_2022e.pdf,18.03,"Cocoa paste, whether or not defatted.",,1803.10,Not defatted
0418_2022e.pdf,18.03,"Cocoa paste, whether or not defatted.",,1803.20,Wholly or partly defatted
0418_2022e.pdf,18.06,Chocolate and other food preparations containing cocoa.,,1806.10,"Cocoa powder, containing added sugar or other sweetening matter"
0418_2022e.pdf,18.06,Chocolate and other food preparations containing cocoa.,,1806.20,"Other preparations in blocks, slabs or bars weighing more than 2 kg"
0418_2022e.pdf,18.06,Chocolate and other food preparations containing cocoa.,"Other, in blocks, slabs or bars",1806.31,Filled
0418_2022e.pdf,18.06,Chocolate and other food preparations containing cocoa.,"Other, in blocks, slabs or bars",1806.32,Not filled
0418_2022e.pdf,18.06,Chocolate and other food preparations containing cocoa.,"Other, in blocks, slabs or bars",1806.90,Other
0419_2022e.pdf,19.01,"Malt extract; food preparations of flour, groats, meal, starch or",,1901.10,"Preparations suitable for infants or young children, put up for"
0419_2022e.pdf,19.01,"Malt extract; food preparations of flour, groats, meal, starch or",,1901.20,Mixes and doughs for the preparation of bakers' wares of
0419_2022e.pdf,19.01,"Malt extract; food preparations of flour, groats, meal, starch or",,1901.90,Other
0419_2022e.pdf,19.02,"Pasta, whether or not cooked or stuffed (with meat or other","Uncooked pasta, not stuffed or otherwise prepared",1902.11,Containing eggs
0419_2022e.pdf,19.02,"Pasta, whether or not cooked or stuffed (with meat or other","Uncooked pasta, not stuffed or otherwise prepared",1902.19,Other
0419_2022e.pdf,19.02,"Pasta, whether or not cooked or stuffed (with meat or other","Uncooked pasta, not stuffed or otherwise prepared",1902.20,"Stuffed pasta, whether or not cooked or otherwise prepared"
0419_2022e.pdf,19.02,"Pasta, whether or not cooked or stuffed (with meat or other","Uncooked pasta, not stuffed or otherwise prepared",1902.30,Other pasta
0419_2022e.pdf,19.02,"Pasta, whether or not cooked or stuffed (with meat or other","Uncooked pasta, not stuffed or otherwise prepared",1902.40,Couscous
0419_2022e.pdf,19.04,Prepared foods obtained by the swelling or roasting of cereals or,,1904.10,Prepared foods obtained by the swelling or roasting of cereals or
0419_2022e.pdf,19.04,Prepared foods obtained by the swelling or roasting of cereals or,,1904.20,Prepared foods obtained from unroasted cereal flakes or from
0419_2022e.pdf,19.04,Prepared foods obtained by the swelling or roasting of cereals or,,1904.30,Bulgur wheat
0419_2022e.pdf,19.04,Prepared foods obtained by the swelling or roasting of cereals or,,1904.90,Other
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",,1905.10,Crispbread
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",,1905.20,Gingerbread and the like
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",Sweet biscuits; waffles and wafers,1905.31,Sweet biscuits
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",Sweet biscuits; waffles and wafers,1905.32,Waffles and wafers
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",Sweet biscuits; waffles and wafers,1905.40,"Rusks, toasted bread and similar toasted products"
0419_2022e.pdf,19.05,"Bread, pastry, cakes, biscuits and other bakers' wares, whether",Sweet biscuits; waffles and wafers,1905.90,Other
0420_2022e.pdf,20.01,"Vegetables, fruit, nuts and other edible parts of plants, prepared",,2001.10,Cucumbers and gherkins
0420_2022e.pdf,20.01,"Vegetables, fruit, nuts and other edible parts of plants, prepared",,2001.90,Other
0420_2022e.pdf,20.02,Tomatoes prepared or preserved otherwise than by vinegar or,,2002.10,"Tomatoes, whole or in pieces"
0420_2022e.pdf,20.02,Tomatoes prepared or preserved otherwise than by vinegar or,,2002.90,Other
0420_2022e.pdf,20.03,"Mushrooms and truffles, prepared or preserved otherwise than",,2003.10,Mushrooms of the genus Agaricus
0420_2022e.pdf,20.03,"Mushrooms and truffles, prepared or preserved otherwise than",,2003.90,Other
0420_2022e.pdf,20.04,Other vegetables prepared or preserved otherwise than by,,2004.10,Potatoes
0420_2022e.pdf,20.04,Other vegetables prepared or preserved otherwise than by,,2004.90,Other vegetables and mixtures of vegetables
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,,2005.10,Homogenised vegetables
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,,2005.20,Potatoes
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,,2005.40,Peas (Pisum sativum)
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,"Beans (Vigna spp., Phaseolus spp.)",2005.51,"Beans, shelled"
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,"Beans (Vigna spp., Phaseolus spp.)",2005.59,Other
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,"Beans (Vigna spp., Phaseolus spp.)",2005.60,Asparagus
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,"Beans (Vigna spp., Phaseolus spp.)",2005.70,Olives
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,"Beans (Vigna spp., Phaseolus spp.)",2005.80,Sweet corn (Zea mays var. saccharata)
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,Other vegetables and mixtures of vegetables,2005.91,Bamboo shoots
0420_2022e.pdf,20.05,Other vegetables prepared or preserved otherwise than by,Other vegetables and mixtures of vegetables,2005.99,Other
0420_2022e.pdf,20.07,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or",,2007.10,Homogenised preparations
0420_2022e.pdf,20.07,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or",Other,2007.91,Citrus fruit
0420_2022e.pdf,20.07,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or",Other,2007.99,Other
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.11,Ground-nuts
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.19,"Other, including mixtures"
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.20,Pineapples
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.30,Citrus fruit
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.40,Pears
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.50,Apricots
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.60,Cherries
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.70,"Peaches, including nectarines"
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Nuts, ground-nuts and other seeds, whether or not mixed together",2008.80,Strawberries
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Other, including mixtures other than those of subheading 2008.19",2008.91,Palm hearts
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Other, including mixtures other than those of subheading 2008.19",2008.93,"Cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos);"
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Other, including mixtures other than those of subheading 2008.19",2008.97,Mixtures
0420_2022e.pdf,20.08,"Fruit, nuts and other edible parts of plants, otherwise prepared","Other, including mixtures other than those of subheading 2008.19",2008.99,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Orange juice,2009.11,Frozen
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Orange juice,2009.12,"Not frozen, of a Brix value not exceeding 20"
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Orange juice,2009.19,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Grapefruit juice; pomelo juice,2009.21,Of a Brix value not exceeding 20
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Grapefruit juice; pomelo juice,2009.29,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Juice of any other single citrus fruit,2009.31,Of a Brix value not exceeding 20
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Juice of any other single citrus fruit,2009.39,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Pineapple juice,2009.41,Of a Brix value not exceeding 20
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Pineapple juice,2009.49,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Pineapple juice,2009.50,Tomato juice
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Grape juice (including grape must),2009.61,Of a Brix value not exceeding 30
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Grape juice (including grape must),2009.69,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Apple juice,2009.71,Of a Brix value not exceeding 20
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,Apple juice,2009.79,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,"Juice of any other single fruit, nut or vegetable",2009.81,"Cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos)"
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,"Juice of any other single fruit, nut or vegetable",2009.89,Other
0420_2022e.pdf,20.09,Fruit or nut juices (including grape must and coconut water) and,"Juice of any other single fruit, nut or vegetable",2009.90,Mixtures of juices
0421_2022e.pdf,21.01,"Extracts, essences and concentrates, of coffee, tea or maté and",,2101.11,"Extracts, essences and concentrates"
0421_2022e.pdf,21.01,"Extracts, essences and concentrates, of coffee, tea or maté and",,2101.12,"Preparations with a basis of extracts, essences or concentrates or"
0421_2022e.pdf,21.01,"Extracts, essences and concentrates, of coffee, tea or maté and",,2101.20,"Extracts, essences and concentrates, of tea or maté, and preparations"
0421_2022e.pdf,21.01,"Extracts, essences and concentrates, of coffee, tea or maté and",,2101.30,"Roasted chicory and other roasted coffee substitutes, and extracts,"
0421_2022e.pdf,21.02,"Yeasts (active or inactive); other single-cell micro-organisms,",,2102.10,Active yeasts
0421_2022e.pdf,21.02,"Yeasts (active or inactive); other single-cell micro-organisms,",,2102.20,"Inactive yeasts; other single-cell micro-organisms, dead"
0421_2022e.pdf,21.02,"Yeasts (active or inactive); other single-cell micro-organisms,",,2102.30,Prepared baking powders
0421_2022e.pdf,21.03,Sauces and preparations therefor; mixed condiments and mixed,,2103.10,Soya sauce
0421_2022e.pdf,21.03,Sauces and preparations therefor; mixed condiments and mixed,,2103.20,Tomato ketchup and other tomato sauces
0421_2022e.pdf,21.03,Sauces and preparations therefor; mixed condiments and mixed,,2103.30,Mustard flour and meal and prepared mustard
0421_2022e.pdf,21.03,Sauces and preparations therefor; mixed condiments and mixed,,2103.90,Other
0421_2022e.pdf,21.04,Soups and broths and preparations therefor; homogenised,,2104.10,Soups and broths and preparations therefor
0421_2022e.pdf,21.04,Soups and broths and preparations therefor; homogenised,,2104.20,Homogenised composite food preparations
0421_2022e.pdf,21.06,Food preparations not elsewhere specified or included.,,2106.10,Protein concentrates and textured protein substances
0421_2022e.pdf,21.06,Food preparations not elsewhere specified or included.,,2106.90,Other
0422_2022e.pdf,22.01,"Waters, including natural or artificial mineral waters and",,2201.10,Mineral waters and aerated waters
0422_2022e.pdf,22.01,"Waters, including natural or artificial mineral waters and",,2201.90,Other
0422_2022e.pdf,22.02,"Waters, including mineral waters and aerated waters,",,2202.10,"Waters, including mineral waters and aerated waters, containing"
0422_2022e.pdf,22.02,"Waters, including mineral waters and aerated waters,",Other,2202.91,Non-alcoholic beer
0422_2022e.pdf,22.02,"Waters, including mineral waters and aerated waters,",Other,2202.99,Other
0422_2022e.pdf,22.04,"Wine of fresh grapes, including fortified wines; grape must other",,2204.10,Sparkling wine
0422_2022e.pdf,22.04,"Wine of fresh grapes, including fortified wines; grape must other",,2204.21,In containers holding 2 l or less
0422_2022e.pdf,22.04,"Wine of fresh grapes, including fortified wines; grape must other",,2204.22,In containers holding more than 2 l but not more than 10 l
0422_2022e.pdf,22.04,"Wine of fresh grapes, including fortified wines; grape must other",,2204.29,Other
0422_2022e.pdf,22.04,"Wine of fresh grapes, including fortified wines; grape must other",,2204.30,Other grape must
0422_2022e.pdf,22.05,Vermouth and other wine of fresh grapes flavoured with plants,,2205.10,In containers holding 2 l or less
0422_2022e.pdf,22.05,Vermouth and other wine of fresh grapes flavoured with plants,,2205.90,Other
0422_2022e.pdf,22.07,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2207.10,Undenatured ethyl alcohol of an alcoholic strength by volume of
0422_2022e.pdf,22.07,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2207.20,"Ethyl alcohol and other spirits, denatured, of any strength"
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.20,Spirits obtained by distilling grape wine or grape marc
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.30,Whiskies
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.40,Rum and other spirits obtained by distilling fermented sugar-cane
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.50,Gin and Geneva
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.60,Vodka
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.70,Liqueurs and cordials
0422_2022e.pdf,22.08,Undenatured ethyl alcohol of an alcoholic strength by volume of,,2208.90,Other
0423_2022e.pdf,23.01,"Flours, meals and pellets, of meat or meat offal, of fish or of",,2301.10,"Flours, meals and pellets, of meat or meat offal; greaves"
0423_2022e.pdf,23.01,"Flours, meals and pellets, of meat or meat offal, of fish or of",,2301.20,"Flours, meals and pellets, of fish or of crustaceans, molluscs or"
0423_2022e.pdf,23.02,"Bran, sharps and other residues, whether or not in the form of",,2302.10,Of maize (corn)
0423_2022e.pdf,23.02,"Bran, sharps and other residues, whether or not in the form of",,2302.30,Of wheat
0423_2022e.pdf,23.02,"Bran, sharps and other residues, whether or not in the form of",,2302.40,Of other cereals
0423_2022e.pdf,23.02,"Bran, sharps and other residues, whether or not in the form of",,2302.50,Of leguminous plants
0423_2022e.pdf,23.03,"Residues of starch manufacture and similar residues, beet-pulp,",,2303.10,Residues of starch manufacture and similar residues
0423_2022e.pdf,23.03,"Residues of starch manufacture and similar residues, beet-pulp,",,2303.20,"Beet-pulp, bagasse and other waste of sugar manufacture"
0423_2022e.pdf,23.03,"Residues of starch manufacture and similar residues, beet-pulp,",,2303.30,Brewing or distilling dregs and waste
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",,2306.10,Of cotton seeds
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",,2306.20,Of linseed
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",,2306.30,Of sunflower seeds
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",Of rape or colza seeds,2306.41,Of low erucic acid rape or colza seeds
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",Of rape or colza seeds,2306.49,Other
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",Of rape or colza seeds,2306.50,Of coconut or copra
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",Of rape or colza seeds,2306.60,Of palm nuts or kernels
0423_2022e.pdf,23.06,"Oil-cake and other solid residues, whether or not ground or in",Of rape or colza seeds,2306.90,Other
0423_2022e.pdf,23.09,Preparations of a kind used in animal feeding.,,2309.10,"Dog or cat food, put up for retail sale"
0423_2022e.pdf,23.09,Preparations of a kind used in animal feeding.,,2309.90,Other
0424_2022e.pdf,24.01,Unmanufactured tobacco; tobacco refuse.,,2401.10,"Tobacco, not stemmed/stripped"
0424_2022e.pdf,24.01,Unmanufactured tobacco; tobacco refuse.,,2401.20,"Tobacco, partly or wholly stemmed/stripped"
0424_2022e.pdf,24.01,Unmanufactured tobacco; tobacco refuse.,,2401.30,Tobacco refuse
0424_2022e.pdf,24.02,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of",,2402.10,"Cigars, cheroots and cigarillos, containing tobacco"
0424_2022e.pdf,24.02,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of",,2402.20,Cigarettes containing tobacco
0424_2022e.pdf,24.02,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of",,2402.90,Other
0424_2022e.pdf,24.03,Other manufactured tobacco and manufactured tobacco,,2403.11,Water pipe tobacco specified in Subheading Note 1 to this
0424_2022e.pdf,24.03,Other manufactured tobacco and manufactured tobacco,,2403.19,Other
0424_2022e.pdf,24.03,Other manufactured tobacco and manufactured tobacco,Other,2403.91,“Homogenised” or “reconstituted” tobacco
0424_2022e.pdf,24.03,Other manufactured tobacco and manufactured tobacco,Other,2403.99,Other
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Products intended for inhalation without combustion,2404.11,Containing tobacco or reconstituted tobacco
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Products intended for inhalation without combustion,2404.12,"Other, containing nicotine"
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Products intended for inhalation without combustion,2404.19,Other
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Other,2404.91,For oral application
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Other,2404.92,For transdermal application
0424_2022e.pdf,24.04,"Products containing tobacco, reconstituted tobacco, nicotine, or",Other,2404.99,Other
0525_2022e.pdf,25.04,Natural graphite.,,2504.10,In powder or in flakes
0525_2022e.pdf,25.04,Natural graphite.,,2504.90,Other
0525_2022e.pdf,25.05,"Natural sands of all kinds, whether or not coloured, other than",,2505.10,Silica sands and quartz sands
0525_2022e.pdf,25.05,"Natural sands of all kinds, whether or not coloured, other than",,2505.90,Other
0525_2022e.pdf,25.06,"Quartz (other than natural sands); quartzite, whether or not",,2506.10,Quartz
0525_2022e.pdf,25.06,"Quartz (other than natural sands); quartzite, whether or not",,2506.20,Quartzite
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.10,Bentonite
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.30,Fire-clay
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.40,Other clays
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.50,"Andalusite, kyanite and sillimanite"
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.60,Mullite
0525_2022e.pdf,25.08,"Other clays (not including expanded clays of heading 68.06),",,2508.70,Chamotte or dinas earths
0525_2022e.pdf,25.10,"Natural calcium phosphates, natural aluminium calcium",,2510.10,Unground
0525_2022e.pdf,25.10,"Natural calcium phosphates, natural aluminium calcium",,2510.20,Ground
0525_2022e.pdf,25.11,Natural barium sulphate (barytes); natural barium carbonate,,2511.10,Natural barium sulphate (barytes)
0525_2022e.pdf,25.11,Natural barium sulphate (barytes); natural barium carbonate,,2511.20,Natural barium carbonate (witherite)
0525_2022e.pdf,25.13,"Pumice stone; emery; natural corundum, natural garnet and",,2513.10,Pumice stone
0525_2022e.pdf,25.13,"Pumice stone; emery; natural corundum, natural garnet and",,2513.20,"Emery, natural corundum, natural garnet and other natural abrasives"
0525_2022e.pdf,25.15,"Marble, travertine, ecaussine and other calcareous monumental",Marble and travertine,2515.11,Crude or roughly trimmed
0525_2022e.pdf,25.15,"Marble, travertine, ecaussine and other calcareous monumental",Marble and travertine,2515.12,"Merely cut, by sawing or otherwise, into blocks or slabs of a"
0525_2022e.pdf,25.15,"Marble, travertine, ecaussine and other calcareous monumental",Marble and travertine,2515.20,Ecaussine and other calcareous monumental or building stone;
0525_2022e.pdf,25.16,"Granite, porphyry, basalt, sandstone and other monumental or",Granite,2516.11,Crude or roughly trimmed
0525_2022e.pdf,25.16,"Granite, porphyry, basalt, sandstone and other monumental or",Granite,2516.12,"Merely cut, by sawing or otherwise, into blocks or slabs of a"
0525_2022e.pdf,25.16,"Granite, porphyry, basalt, sandstone and other monumental or",Granite,2516.20,Sandstone
0525_2022e.pdf,25.16,"Granite, porphyry, basalt, sandstone and other monumental or",Granite,2516.90,Other monumental or building stone
0525_2022e.pdf,25.17,"Pebbles, gravel, broken or crushed stone, of a kind commonly",,2517.10,"Pebbles, gravel, broken or crushed stone, of a kind commonly used"
0525_2022e.pdf,25.17,"Pebbles, gravel, broken or crushed stone, of a kind commonly",,2517.20,"Macadam of slag, dross or similar industrial waste, whether or not"
0525_2022e.pdf,25.17,"Pebbles, gravel, broken or crushed stone, of a kind commonly",,2517.30,Tarred macadam
0525_2022e.pdf,25.17,"Pebbles, gravel, broken or crushed stone, of a kind commonly",,2517.41,Of marble
0525_2022e.pdf,25.17,"Pebbles, gravel, broken or crushed stone, of a kind commonly",,2517.49,Other
0525_2022e.pdf,25.18,"Dolomite, whether or not calcined or sintered, including",,2518.10,"Dolomite, not calcined or sintered"
0525_2022e.pdf,25.18,"Dolomite, whether or not calcined or sintered, including",,2518.20,Calcined or sintered dolomite
0525_2022e.pdf,25.19,Natural magnesium carbonate (magnesite); fused magnesia;,,2519.10,Natural magnesium carbonate (magnesite)
0525_2022e.pdf,25.19,Natural magnesium carbonate (magnesite); fused magnesia;,,2519.90,Other
0525_2022e.pdf,25.20,Gypsum; anhydrite; plasters (consisting of calcined gypsum or,,2520.10,Gypsum; anhydrite
0525_2022e.pdf,25.20,Gypsum; anhydrite; plasters (consisting of calcined gypsum or,,2520.20,Plasters
0525_2022e.pdf,25.22,"Quicklime, slaked lime and hydraulic lime, other than calcium",,2522.10,Quicklime
0525_2022e.pdf,25.22,"Quicklime, slaked lime and hydraulic lime, other than calcium",,2522.20,Slaked lime
0525_2022e.pdf,25.22,"Quicklime, slaked lime and hydraulic lime, other than calcium",,2522.30,Hydraulic lime
0525_2022e.pdf,25.23,"Portland cement, aluminous cement, slag cement, supersulphate",,2523.10,Cement clinkers
0525_2022e.pdf,25.23,"Portland cement, aluminous cement, slag cement, supersulphate",Portland cement,2523.21,"White cement, whether or not artificially coloured"
0525_2022e.pdf,25.23,"Portland cement, aluminous cement, slag cement, supersulphate",Portland cement,2523.29,Other
0525_2022e.pdf,25.23,"Portland cement, aluminous cement, slag cement, supersulphate",Portland cement,2523.30,Aluminous cement
0525_2022e.pdf,25.23,"Portland cement, aluminous cement, slag cement, supersulphate",Portland cement,2523.90,Other hydraulic cements
0525_2022e.pdf,25.24,Asbestos.,,2524.10,Crocidolite
0525_2022e.pdf,25.24,Asbestos.,,2524.90,Other
0525_2022e.pdf,25.25,"Mica, including splittings; mica waste.",,2525.10,Crude mica and mica rifted into sheets or splittings
0525_2022e.pdf,25.25,"Mica, including splittings; mica waste.",,2525.20,Mica powder
0525_2022e.pdf,25.25,"Mica, including splittings; mica waste.",,2525.30,Mica waste
0525_2022e.pdf,25.26,"Natural steatite, whether or not roughly trimmed or merely cut,",,2526.10,"Not crushed, not powdered"
0525_2022e.pdf,25.26,"Natural steatite, whether or not roughly trimmed or merely cut,",,2526.20,Crushed or powdered
0525_2022e.pdf,25.29,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",,2529.10,Feldspar
0525_2022e.pdf,25.29,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",Fluorspar,2529.21,Containing by weight 97 % or less of calcium fluoride
0525_2022e.pdf,25.29,"Feldspar; leucite, nepheline and nepheline syenite; fluorspar.",Fluorspar,2529.22,Containing by weight more than 97 % of calcium fluoride
